fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,433cb148-b4ec-4779-9553-bf47995825d7,433cb148-b4ec-4779-9553-bf47995825d7,abd33254-5626-41b0-ab0b-9da145488e3f,22748,abd33254-5626-41b0-ab0b-9da145488e3f,78.57.191.170,LT,22749,13146,2020-11-24 22:00:44.43,433cb148-b4ec-4779-9553-bf47995825d7_8920,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Lithuania,"Africa, Western Asia, Central & Eastern Europe",Europe,Northern Europe,EMEA,NULL,NULL,311,Combat,2,InGameAlone,304,The Nexus Tower,NULL,NULL,NULL,NULL,NULL,NULL,9,LOP_002,3,0xC7A2ACEFFD47CF23,310,OnFoot,4,Gamestart,NULL,NULL,10,0xC7A2ACF2A4880EA6,312,594422,1,SavedGame,NULL,NULL,-1150.8395,106.64024,115.541245,1,0,NA,3,0,Bullet,0,NULL,"[1,2,3,4,9,10,304,310,311,312]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,8.590838,False,0,2,-1158.8503,108.004,112.754,Not in Vehicle,NULL,2020-11-24 22:00:47.428,NA,20201124
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,9c8ad99a-68b0-4611-aaff-cbed4d01a571,9c8ad99a-68b0-4611-aaff-cbed4d01a571,03c01763-9990-4bd0-a02b-30c49900d0e1,11605,03c01763-9990-4bd0-a02b-30c49900d0e1,195.88.182.11,RO,11605,2029,2020-11-25 09:48:22.272,9c8ad99a-68b0-4611-aaff-cbed4d01a571_1792,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,57,Combat,10,Online_InGameMultiplePlayers,53,Civil Aviation Traffic Office,NULL,NULL,11,DirectAction,NULL,NULL,54,OCO_011,38,0xED34A8E8A62D49BC,52,OnFoot,12,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1120.3011,531.99274,126.41333,0,0,NA,3,0,Bullet,0,NULL,"[10,11,12,38,52,53,54,57]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,5,-1122.8798,529.61816,126.00595,Not in Vehicle,NULL,2020-11-25 09:48:49.613,NA,20201125
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0d53271c-dbef-43b3-86b3-718e93d98f75,0d53271c-dbef-43b3-86b3-718e93d98f75,e7018a68-88b5-4ad2-924d-2ebdd3fbf7a1,16858,e7018a68-88b5-4ad2-924d-2ebdd3fbf7a1,195.88.182.108,RO,16858,1238,2020-11-25 09:35:11.147,0d53271c-dbef-43b3-86b3-718e93d98f75_1080,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,10,Online_InGameMultiplePlayers,32,Uk Fibrecomm Centre,NULL,NULL,11,DirectAction,NULL,NULL,31,OCO_204,21,0xDF9483F5EC9F9814,35,OnFoot,12,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-691.8506,719.80676,81.80974,0,0,NA,3,0,Bullet,0,NULL,"[10,11,12,21,31,32,35]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-692.57007,719.22,81.022224,Not in Vehicle,NULL,2020-11-25 09:35:39.386,NA,20201125
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f2ec7942-fa6d-4f60-857c-83a09c7679c9,f2ec7942-fa6d-4f60-857c-83a09c7679c9,7b07482c-4957-49c9-afb5-1d82e69625c7,8747,7b07482c-4957-49c9-afb5-1d82e69625c7,195.88.182.11,RO,8747,960,2020-11-25 11:58:55.518,f2ec7942-fa6d-4f60-857c-83a09c7679c9_785,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,32,Combat,9,Online_InGameMultiplePlayers,23,Uk Fibrecomm Centre,NULL,NULL,10,DirectAction,NULL,NULL,21,OCO_204,28,0xEA9BB1F4BCAB36AA,29,OnFoot,11,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-702.52924,692.9597,89.15739,0,0,NA,3,0,Bullet,0,NULL,"[9,10,11,21,23,28,29,32]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-703.87726,693.02264,88.73044,Not in Vehicle,NULL,2020-11-25 11:59:06.671,NA,20201125
d2223541-dfb1-4d3a-9355-94bf69261a1c,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,9c8ad99a-68b0-4611-aaff-cbed4d01a571,9c8ad99a-68b0-4611-aaff-cbed4d01a571,03c01763-9990-4bd0-a02b-30c49900d0e1,12233,03c01763-9990-4bd0-a02b-30c49900d0e1,195.88.182.11,RO,12233,2657,2020-11-25 09:58:52.234,9c8ad99a-68b0-4611-aaff-cbed4d01a571_2400,UAT,Orwell,PreLaunch,Orwell PS5 RETAIL,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,81,Combat,10,Online_InGameMultiplePlayers,70,St. Thomas' Hospital,NULL,NULL,11,DirectAction,NULL,NULL,74,OCO_202,79,0xDFE9F5DEFF9FEDE9,82,OnFoot,12,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-307.24026,439.5237,119.38775,0,0,NA,3,0,Bullet,0,NULL,"[10,11,12,70,74,79,81,82]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-307.79352,438.8844,118.96132,Not in Vehicle,NULL,2020-11-25 09:59:05.843,NA,20201125
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,058e9838-de97-4b39-a0aa-e5d012e5f320,058e9838-de97-4b39-a0aa-e5d012e5f320,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,1642,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,203.132.16.4,CA,1642,1642,2020-11-26 19:46:05.588,058e9838-de97-4b39-a0aa-e5d012e5f320_1513,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,55,Combat,13,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,14,DirectAction,NULL,NULL,NULL,NULL,2,0xFFF4E183E77FF6F1,54,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1533.0442,404.06662,100.38552,0,0,NA,4,0,Bullet,0,NULL,"[2,13,14,15,54,55]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,1,False,0.0,False,0,5,-1536.2078,401.45197,99.99397,Not in Vehicle,NULL,2020-11-26 19:46:21.43,NA,20201126
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,058e9838-de97-4b39-a0aa-e5d012e5f320,058e9838-de97-4b39-a0aa-e5d012e5f320,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,1597,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,203.132.16.4,CA,1598,1598,2020-11-26 19:45:20.098,058e9838-de97-4b39-a0aa-e5d012e5f320_1461,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,30,Combat,13,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,14,DirectAction,NULL,NULL,NULL,NULL,2,0xFFF4E183E77FF6F1,52,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1510.6959,411.26166,100.45122,0,0,NA,4,0,Bullet,0,NULL,"[2,13,14,15,30,52]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,1,False,0.0,False,0,5,-1510.9097,414.61227,99.99489,Not in Vehicle,NULL,2020-11-26 19:45:51.231,NA,20201126
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74,5f6eec13-ca61-4d94-96a7-dc9ae232fdf0,6878,5f6eec13-ca61-4d94-96a7-dc9ae232fdf0,195.88.182.11,RO,6878,6878,2020-11-26 09:46:25.589,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74_6125,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,37,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,38,Sandbox,NULL,NULL,NULL,NULL,131,0xF987A7F117B9EB06,142,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-364.49014,1509.8439,102.5418,0,0,NA,5,0,Bullet,0,NULL,"[15,37,38,131,142]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,-363.59866,1510.5076,102.02582,Not in Vehicle,NULL,2020-11-26 09:46:31.842,NA,20201126
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74,5f6eec13-ca61-4d94-96a7-dc9ae232fdf0,2316,5f6eec13-ca61-4d94-96a7-dc9ae232fdf0,195.88.182.11,RO,2317,2317,2020-11-26 08:19:47.707,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74_1519,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,46,Combat,37,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,38,Sandbox,NULL,NULL,NULL,NULL,43,0xF987A7F118B9EB06,44,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,369.7348,190.01802,107.25401,0,0,NA,5,0,Bullet,0,NULL,"[15,37,38,43,44,46]",0,0,0xC267B78A,FlyingDrone.News,NULL,0,1,False,0.0,False,2,3,346.60324,188.32779,103.99639,Not in Vehicle,NULL,2020-11-26 08:19:50.183,NA,20201126
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74,5f6eec13-ca61-4d94-96a7-dc9ae232fdf0,6919,5f6eec13-ca61-4d94-96a7-dc9ae232fdf0,195.88.182.11,RO,6919,6919,2020-11-26 09:47:06.691,0e5c9d0f-40d1-4eeb-a5de-4e444df83a74_6151,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,37,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,38,Sandbox,NULL,NULL,NULL,NULL,131,0xF987A7F117B9EB06,142,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-416.1881,1480.8357,104.18853,0,0,NA,5,0,Bullet,0,NULL,"[15,37,38,131,142]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,4,-414.3628,1483.5181,102.43586,Not in Vehicle,NULL,2020-11-26 09:47:32.619,NA,20201126
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,4182de34-8bf6-4121-a6fd-3f60f2dd4760,4182de34-8bf6-4121-a6fd-3f60f2dd4760,f1c47247-a768-47ad-bc2c-0f1322ae0483,4070,f1c47247-a768-47ad-bc2c-0f1322ae0483,,-,4070,950,2020-11-26 09:18:48.891,4182de34-8bf6-4121-a6fd-3f60f2dd4760_878,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,46,Combat,33,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,34,Sandbox,NULL,NULL,NULL,NULL,43,0xFA3A30EC2DFA57D6,44,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,526.2005,394.1983,105.76083,1,0,NA,5,0,Bullet,0,NULL,"[33,34,43,44,46]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,2,0,526.0027,392.92657,105.29616,Not in Vehicle,NULL,2020-11-26 09:19:10.597,NA,20201126
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,4182de34-8bf6-4121-a6fd-3f60f2dd4760,4182de34-8bf6-4121-a6fd-3f60f2dd4760,f1c47247-a768-47ad-bc2c-0f1322ae0483,4540,f1c47247-a768-47ad-bc2c-0f1322ae0483,,-,4541,1421,2020-11-26 09:26:41.133,4182de34-8bf6-4121-a6fd-3f60f2dd4760_1283,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,62,Combat,33,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,34,Sandbox,NULL,NULL,NULL,NULL,63,0xFA3A30E5503A8DFA,61,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,557.83325,309.19666,105.553055,1,0,NA,3,0,Bullet,0,NULL,"[33,34,61,62,63]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,4,560.7381,307.0047,105.146675,Not in Vehicle,NULL,2020-11-26 09:26:45.118,NA,20201126
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,4182de34-8bf6-4121-a6fd-3f60f2dd4760,4182de34-8bf6-4121-a6fd-3f60f2dd4760,f1c47247-a768-47ad-bc2c-0f1322ae0483,4545,f1c47247-a768-47ad-bc2c-0f1322ae0483,,-,4545,1425,2020-11-26 09:26:45.53,4182de34-8bf6-4121-a6fd-3f60f2dd4760_1288,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,62,Combat,33,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,34,Sandbox,NULL,NULL,NULL,NULL,63,0xFA3A30E5503A8DFA,61,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,577.0626,309.71207,105.88253,1,0,NA,3,0,Bullet,0,NULL,"[33,34,61,62,63]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,4,574.9564,309.30972,104.99507,Not in Vehicle,NULL,2020-11-26 09:27:15.424,NA,20201126
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,26413515-3fc7-4953-86b0-1bf4235eb73e,26413515-3fc7-4953-86b0-1bf4235eb73e,6f6952d3-7acd-410f-b238-2602133729a0,1842,6f6952d3-7acd-410f-b238-2602133729a0,,-,1842,847,2020-11-26 08:31:36.622,26413515-3fc7-4953-86b0-1bf4235eb73e_649,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,NULL,NULL,24,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,25,Sandbox,NULL,NULL,NULL,NULL,14,0xF9A4769219B9A958,15,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-246.0101,1356.9215,101.06661,0,0,NA,3,0,Bullet,0,NULL,"[14,15,24,25]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,4,-246.35672,1355.6104,100.63711,Not in Vehicle,NULL,2020-11-26 08:31:56.131,NA,20201126
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,058e9838-de97-4b39-a0aa-e5d012e5f320,058e9838-de97-4b39-a0aa-e5d012e5f320,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,1900,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,203.132.16.4,CA,1901,1901,2020-11-26 19:50:27.714,058e9838-de97-4b39-a0aa-e5d012e5f320_1724,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,63,Combat,13,Online_InGameMultiplePlayers,62,Albion Station Nine Elms,NULL,NULL,14,DirectAction,NULL,NULL,NULL,NULL,57,0xFFF4E183E97FF6F1,64,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,519.56555,1712.7517,128.03014,0,0,NA,3,0,Bullet,0,NULL,"[13,14,15,57,62,63,64]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,4,518.70856,1713.0653,127.5458,Not in Vehicle,NULL,2020-11-26 19:50:52.901,NA,20201126
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f0273403-1a1a-444c-b931-f6869094a99a,f0273403-1a1a-444c-b931-f6869094a99a,6a04875b-af42-45fd-ad4c-ba3906fb8fea,13151,6a04875b-af42-45fd-ad4c-ba3906fb8fea,,-,13151,3376,2020-11-26 14:05:41.173,f0273403-1a1a-444c-b931-f6869094a99a_2828,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,NULL,NULL,73,Online_InGameMultiplePlayers,82,Tidis Park,NULL,NULL,74,Sandbox,NULL,NULL,NULL,NULL,67,0xFA3A3ABC32BAC810,79,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1525.68,423.4956,98.361946,0,0,NA,3,0,Bullet,0,NULL,"[67,73,74,79,82]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-1525.5104,424.98657,97.66454,Not in Vehicle,NULL,2020-11-26 14:06:03.198,NA,20201126
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,058e9838-de97-4b39-a0aa-e5d012e5f320,058e9838-de97-4b39-a0aa-e5d012e5f320,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,3710,b5d105e1-2f75-459a-b1b8-391f7ef55e2c,203.132.16.4,CA,3710,3710,2020-11-26 20:20:38.847,058e9838-de97-4b39-a0aa-e5d012e5f320_3213,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,170,Combat,13,Online_InGameMultiplePlayers,168,Old Canal Warehouse,NULL,NULL,14,DirectAction,NULL,NULL,NULL,NULL,140,0xFFF4E183E8FFF6F1,160,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1899.6511,-1726.568,105.50706,1,0,NA,4,0,Bullet,0,NULL,"[13,14,15,140,160,168,170]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,1,False,0.0,False,0,0,-1899.5034,-1727.8999,105.35895,Not in Vehicle,NULL,2020-11-26 20:21:04.059,NA,20201126
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f32e022b-ee91-4aac-bf24-7524db7f31a2,f32e022b-ee91-4aac-bf24-7524db7f31a2,f3970826-c400-4e38-b4e4-b4d7f32b0a57,369306,f3970826-c400-4e38-b4e4-b4d7f32b0a57,213.242.117.250,PL,369306,19455,2020-11-26 08:37:37.769,f32e022b-ee91-4aac-bf24-7524db7f31a2_8817,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,402,Combat,2,InGameAlone,398,Mi-6 Building,NULL,NULL,NULL,NULL,NULL,NULL,385,OPL_104,397,0xECA89EB59EEF4C49,395,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NewGame,NULL,NULL,-68.05426,1130.5735,103.52255,1,0,NA,3,0,Bullet,0,NULL,"[1,2,385,395,397,398,402]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,1,False,0.0,False,0,5,-68.327255,1134.4507,103.08288,Not in Vehicle,NULL,2020-11-26 08:37:47.123,NA,20201126
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f32e022b-ee91-4aac-bf24-7524db7f31a2,f32e022b-ee91-4aac-bf24-7524db7f31a2,f3970826-c400-4e38-b4e4-b4d7f32b0a57,369280,f3970826-c400-4e38-b4e4-b4d7f32b0a57,213.242.117.250,PL,369280,19429,2020-11-26 08:37:08.851,f32e022b-ee91-4aac-bf24-7524db7f31a2_8795,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,402,Combat,2,InGameAlone,398,Mi-6 Building,NULL,NULL,NULL,NULL,NULL,NULL,385,OPL_104,397,0xECA89EB59EEF4C49,395,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NewGame,NULL,NULL,-89.39929,1143.8186,100.56726,1,0,NA,3,0,Bullet,0,NULL,"[1,2,385,395,397,398,402]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,1,False,0.0,False,0,0,-88.11712,1142.7682,100.14504,Not in Vehicle,NULL,2020-11-26 08:37:16.743,NA,20201126
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,c2b2a939-0e28-4538-8897-d46ed98e0121,c2b2a939-0e28-4538-8897-d46ed98e0121,82b75880-fd00-4d0c-8de9-934d112e6a0e,442845,82b75880-fd00-4d0c-8de9-934d112e6a0e,213.242.117.250,PL,442845,39611,2020-11-26 11:22:23.304,c2b2a939-0e28-4538-8897-d46ed98e0121_35029,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,814,Combat,2,InGameAlone,807,Tower Bridge,NULL,NULL,NULL,NULL,NULL,NULL,805,OPL_331,809,0xEC96F3DAB12CA1AD,808,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NewGame,NULL,NULL,-1530.4719,-243.83769,157.27095,1,0,NA,3,0,Bullet,0,NULL,"[1,2,805,807,808,809,814]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,2,0,-1530.2567,-244.44164,155.76886,Not in Vehicle,NULL,2020-11-26 11:22:29.843,NA,20201126
